,episode length,cumulative reward,average reward
200,988,30.0,0.030364372469635626
201,950,40.0,0.042105263157894736
202,882,30.0,0.034013605442176874
203,1413,59.0,0.04175513092710545
204,1238,46.0,0.03715670436187399
205,730,21.0,0.028767123287671233
206,933,35.0,0.03751339764201501
207,723,20.0,0.027662517289073305
208,1166,44.0,0.03773584905660377
209,1316,55.0,0.04179331306990881
210,947,29.0,0.030623020063357972
211,998,35.0,0.03507014028056112
212,978,52.0,0.053169734151329244
213,906,33.0,0.03642384105960265
214,1309,67.0,0.05118411000763942
215,1110,37.0,0.03333333333333333
216,816,21.0,0.025735294117647058
217,836,34.0,0.04066985645933014
218,691,22.0,0.03183791606367583
219,811,28.0,0.0345252774352651
220,1051,36.0,0.03425309229305423
221,1091,34.0,0.031164069660861594
222,1239,61.0,0.04923325262308313
223,1099,45.0,0.04094631483166515
224,879,39.0,0.04436860068259386
225,760,19.0,0.025
226,758,21.0,0.027704485488126648
227,892,32.0,0.03587443946188341
228,753,18.0,0.02390438247011952
229,839,22.0,0.026221692491060787
230,1021,36.0,0.03525954946131244
231,903,31.0,0.03433001107419712
232,1096,42.0,0.03832116788321168
233,1260,38.0,0.03015873015873016
234,1148,38.0,0.033101045296167246
235,1001,34.0,0.03396603396603397
236,870,22.0,0.02528735632183908
237,870,25.0,0.028735632183908046
238,776,24.0,0.030927835051546393
239,1195,40.0,0.03347280334728033
240,791,26.0,0.03286978508217446
241,840,32.0,0.0380952380952381
242,712,21.0,0.02949438202247191
243,836,23.0,0.02751196172248804
244,1126,48.0,0.04262877442273535
245,738,19.0,0.025745257452574527
246,881,36.0,0.04086265607264472
247,1004,38.0,0.037848605577689244
248,1206,47.0,0.03897180762852405
249,1121,39.0,0.03479036574487065
250,863,29.0,0.03360370799536501
251,1172,47.0,0.04010238907849829
252,1094,42.0,0.038391224862888484
253,767,20.0,0.02607561929595828
254,745,24.0,0.032214765100671144
255,1085,41.0,0.03778801843317972
256,1075,46.0,0.04279069767441861
257,817,32.0,0.03916768665850673
258,783,26.0,0.033205619412515965
259,659,16.0,0.024279210925644917
260,1226,46.0,0.037520391517128875
261,788,29.0,0.03680203045685279
262,1052,41.0,0.03897338403041825
263,724,19.0,0.026243093922651933
264,1042,42.0,0.04030710172744722
265,1219,54.0,0.044298605414273995
266,1023,30.0,0.02932551319648094
267,1577,74.0,0.046924540266328474
268,995,35.0,0.035175879396984924
269,967,28.0,0.028955532574974147
270,1079,43.0,0.03985171455050973
271,790,29.0,0.03670886075949367
272,766,25.0,0.03263707571801567
273,895,26.0,0.02905027932960894
274,1121,42.0,0.03746654772524532
275,1265,50.0,0.039525691699604744
276,902,32.0,0.03547671840354767
277,1221,40.0,0.03276003276003276
278,949,27.0,0.02845100105374078
279,1367,63.0,0.046086320409656184
280,1001,47.0,0.04695304695304695
281,871,33.0,0.03788748564867968
282,1578,64.0,0.04055766793409379
283,901,25.0,0.02774694783573807
284,1041,47.0,0.04514889529298751
285,960,39.0,0.040625
286,865,32.0,0.03699421965317919
287,924,35.0,0.03787878787878788
288,1072,46.0,0.04291044776119403
289,865,32.0,0.03699421965317919
290,991,41.0,0.04137235116044399
291,1004,42.0,0.04183266932270916
292,1154,50.0,0.043327556325823226
293,704,19.0,0.026988636363636364
294,793,26.0,0.03278688524590164
295,890,34.0,0.038202247191011236
296,951,33.0,0.03470031545741325
297,1270,52.0,0.04094488188976378
298,1082,37.0,0.034195933456561925
299,721,24.0,0.033287101248266296
300,1100,46.0,0.04181818181818182
301,1005,42.0,0.041791044776119404
302,1091,37.0,0.03391384051329056
303,779,28.0,0.03594351732991014
304,874,26.0,0.029748283752860413
305,777,24.0,0.03088803088803089
306,1123,46.0,0.04096170970614425
307,1195,44.0,0.03682008368200837
308,1520,56.0,0.03684210526315789
309,1026,41.0,0.03996101364522417
310,636,15.0,0.02358490566037736
311,1435,61.0,0.04250871080139373
312,975,37.0,0.03794871794871795
313,649,29.0,0.04468412942989214
314,795,30.0,0.03773584905660377
315,741,21.0,0.02834008097165992
316,948,31.0,0.03270042194092827
317,815,25.0,0.03067484662576687
318,1199,43.0,0.03586321934945788
319,958,35.0,0.03653444676409186
320,1476,79.0,0.0535230352303523
321,1045,35.0,0.03349282296650718
322,718,17.0,0.023676880222841225
323,692,27.0,0.03901734104046243
324,1101,48.0,0.043596730245231606
325,1071,49.0,0.0457516339869281
326,911,27.0,0.029637760702524697
327,685,15.0,0.021897810218978103
328,983,32.0,0.03255340793489318
329,773,29.0,0.037516170763260026
330,1089,39.0,0.03581267217630854
331,767,19.0,0.024771838331160364
332,1090,34.0,0.031192660550458717
333,940,37.0,0.039361702127659576
334,654,15.0,0.022935779816513763
335,818,33.0,0.040342298288508556
336,812,22.0,0.027093596059113302
337,1172,50.0,0.042662116040955635
338,835,30.0,0.03592814371257485
339,747,20.0,0.02677376171352075
340,829,23.0,0.027744270205066344
341,910,36.0,0.03956043956043956
342,1079,35.0,0.03243744207599629
343,702,21.0,0.029914529914529916
344,1213,44.0,0.036273701566364384
345,922,28.0,0.03036876355748373
346,853,25.0,0.029308323563892145
347,1259,57.0,0.04527402700555997
348,1162,44.0,0.0378657487091222
349,1167,35.0,0.029991431019708654
350,1000,33.0,0.033
351,780,26.0,0.03333333333333333
352,832,23.0,0.027644230769230768
353,1184,41.0,0.03462837837837838
354,1259,46.0,0.03653693407466243
355,889,37.0,0.04161979752530934
356,658,20.0,0.030395136778115502
357,1149,34.0,0.02959094865100087
358,1001,37.0,0.03696303696303696
359,1431,63.0,0.0440251572327044
360,1003,24.0,0.023928215353938187
361,984,34.0,0.034552845528455285
362,756,24.0,0.031746031746031744
363,974,44.0,0.045174537987679675
364,1102,40.0,0.036297640653357534
365,786,22.0,0.027989821882951654
366,899,39.0,0.04338153503893215
367,646,16.0,0.02476780185758514
368,762,30.0,0.03937007874015748
369,870,27.0,0.03103448275862069
370,702,20.0,0.02849002849002849
371,878,25.0,0.02847380410022779
372,772,19.0,0.02461139896373057
373,785,23.0,0.02929936305732484
374,746,25.0,0.03351206434316354
375,714,27.0,0.037815126050420166
376,799,24.0,0.030037546933667083
377,1061,34.0,0.03204524033930255
378,930,39.0,0.041935483870967745
379,1145,52.0,0.045414847161572056
380,1154,49.0,0.04246100519930676
381,898,36.0,0.0400890868596882
382,1117,38.0,0.03401969561324977
383,759,23.0,0.030303030303030304
384,868,24.0,0.027649769585253458
385,889,35.0,0.03937007874015748
386,601,13.0,0.021630615640599003
387,834,27.0,0.03237410071942446
388,951,33.0,0.03470031545741325
389,875,25.0,0.02857142857142857
390,1151,44.0,0.038227628149435276
391,1016,35.0,0.0344488188976378
392,1219,43.0,0.03527481542247744
393,808,20.0,0.024752475247524754
394,929,32.0,0.03444564047362755
395,1113,50.0,0.044923629829290206
396,1097,35.0,0.03190519598906107
397,1336,51.0,0.03817365269461078
398,959,32.0,0.03336809176225235
399,480,11.0,0.022916666666666665
400,1364,53.0,0.038856304985337244
401,1103,45.0,0.04079782411604715
402,1325,51.0,0.038490566037735846
403,888,32.0,0.036036036036036036
404,913,31.0,0.033953997809419496
405,981,26.0,0.026503567787971458
406,1180,41.0,0.03474576271186441
407,886,26.0,0.029345372460496615
408,722,21.0,0.029085872576177285
409,781,30.0,0.03841229193341869
410,1085,40.0,0.03686635944700461
411,982,44.0,0.04480651731160896
412,780,36.0,0.046153846153846156
413,751,20.0,0.02663115845539281
414,716,22.0,0.030726256983240222
415,873,38.0,0.043528064146620846
416,997,44.0,0.044132397191574725
417,870,28.0,0.03218390804597701
418,640,22.0,0.034375
419,1242,41.0,0.033011272141706925
420,833,23.0,0.027611044417767107
421,613,24.0,0.03915171288743882
422,977,50.0,0.0511770726714432
423,1530,67.0,0.04379084967320261
424,819,24.0,0.029304029304029304
425,741,23.0,0.0310391363022942
426,748,39.0,0.05213903743315508
427,1141,45.0,0.03943908851884312
428,1082,47.0,0.04343807763401109
429,1380,59.0,0.042753623188405795
430,777,23.0,0.029601029601029602
431,1001,35.0,0.03496503496503497
432,546,12.0,0.02197802197802198
433,972,35.0,0.0360082304526749
434,1033,35.0,0.03388189738625363
435,862,19.0,0.022041763341067284
436,1219,54.0,0.044298605414273995
437,1319,54.0,0.04094010614101592
